,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.8163388729095455,0.22913818311382442,0.020745849609375,0.0017152739872822534,0.01,l1,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 0.01, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7466319744471109,0.7643461535284665,0.771072342890404,0.7532231624143918,0.7648556876061121,0.7600258641772971,0.008828248068217205,10
1,2.5040356636047365,0.15552615292815053,0.019451141357421875,0.001724566396655178,0.01,l2,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 0.01, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7464756057744576,0.765150362220923,0.7712957207201732,0.7533795250987378,0.7650567420248413,0.7602715911678265,0.009011784460078665,1
2,7.872178411483764,0.9024555071303005,0.024788379669189453,0.00646254602039318,0.1,l1,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 0.1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7462522169661254,0.7652397047695904,0.7711616884332251,0.7532678371819045,0.7649673845054061,0.7601777663712503,0.009065078639697586,2
3,3.048244905471802,0.2936640159400203,0.024373960494995118,0.007938796672705887,0.1,l2,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 0.1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7462075412005612,0.7651280098663987,0.771005311776162,0.7532678421721606,0.7649673845054061,0.7601152179041377,0.009028574352919172,9
4,9.934952592849731,0.5993645479317632,0.027390146255493165,0.008021433927039962,1,l1,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.746386252247227,0.7652397017754369,0.7710276521540722,0.7532678431702117,0.7649450451255474,0.760173298894499,0.008989137432960459,3
5,3.9128887176513674,0.2732469987562627,0.027290868759155273,0.014878448991649853,1,l2,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7463192380998552,0.7652397037715392,0.7709829723963033,0.7534242168331211,0.764878026985971,0.7601688316173579,0.008968132195707924,4
6,9.03384027481079,0.35603658062033217,0.031403303146362305,0.01100784879376829,10,l1,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 10, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7463192351057019,0.7652397027734881,0.7709829743924058,0.7533348623078393,0.764878026985971,0.7601509603130813,0.0089816346218547,7
7,3.375471258163452,0.3294110404273185,0.022930192947387695,0.0017877502488555996,10,l2,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 10, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7463415774797141,0.7652173643916804,0.7709606330164444,0.7534242168331211,0.764878026985971,0.7601643637413862,0.008953321924243033,6
8,8.09855842590332,0.6219706928693707,0.014934206008911132,0.004993846031942682,100,l1,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 100, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7463192361037531,0.7652173643916804,0.7709606350125467,0.7533348623078393,0.764878026985971,0.7601420249603581,0.008973717893305904,8
9,3.0669806003570557,0.33551106088790394,0.022181606292724608,0.0022320832668158595,100,l2,<mtrand.RandomState object at 0x0000027DAD3ABE58>,liblinear,"{'C': 100, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD3ABE58>, 'solver': 'liblinear'}",0.7463415774797141,0.7652397037715392,0.7709606330164444,0.7534242168331211,0.764878026985971,0.7601688316173579,0.0089558475694473,4
