,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.046834135055542,0.4184045865805173,0.02564082145690918,0.0029907798069789653,0,0.001,2,0.1,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.1, 'n_estimators': 10, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
1,6.308162784576416,0.06840025157715594,0.03628110885620117,0.0011420647229987162,0,0.001,2,0.1,50,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.1, 'n_estimators': 50, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
2,12.233686780929565,0.1385075567508772,0.05715842247009277,0.0032654776507308482,0,0.001,2,0.1,100,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.1, 'n_estimators': 100, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
3,1.5386665344238282,0.022376175081223564,0.022242212295532228,0.0008664907610653336,0,0.001,2,0.2,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.2, 'n_estimators': 10, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
4,6.252727937698364,0.05830619387963618,0.03540372848510742,0.0012045902628579212,0,0.001,2,0.2,50,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.2, 'n_estimators': 50, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
5,12.179866456985474,0.12097063485874966,0.057221412658691406,0.0037807342503407963,0,0.001,2,0.2,100,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.2, 'n_estimators': 100, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
6,1.5207287311553954,0.015425731971783816,0.021787643432617188,0.0005923170336993638,0,0.001,2,0.5,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.5, 'n_estimators': 10, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
7,6.235790824890136,0.035016015754224854,0.035347795486450194,0.0012748723790574489,0,0.001,2,0.5,50,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.5, 'n_estimators': 50, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
8,12.175859594345093,0.14254642040805762,0.05626745223999023,0.0038426275882442974,0,0.001,2,0.5,100,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.5, 'n_estimators': 100, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
9,1.517573308944702,0.016545698392664412,0.021686029434204102,0.0003852419428492353,0,0.001,2,1,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 10, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
10,6.270849657058716,0.04450466997506391,0.03480806350708008,0.0011422863145625212,0,0.001,2,1,50,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 50, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
11,12.26739568710327,0.09047183747301443,0.05600595474243164,0.0035000067997323072,0,0.001,2,1,100,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
12,1.5454166412353516,0.014601578346112892,0.02191014289855957,0.0003827110716357245,0,0.001,2,5,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 10, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
13,6.271622800827027,0.06470869616539152,0.03480386734008789,0.001326986365669536,0,0.001,2,5,50,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 50, 'random_state': 2}",0.7267909949284816,0.7520880876419656,0.7533166745327496,0.7431085557074989,0.7456425801274907,0.7441893785876373,0.009504534315361577,441
