,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.10569262504577637,0.02152263416949757,0.0033730030059814452,0.0006033295765258932,0,0.001,2,0.1,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.1, 'n_estimators': 10, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
1,0.3007321357727051,0.020886202300114974,0.0034584999084472656,0.00021585886746272506,0,0.001,2,0.1,50,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.1, 'n_estimators': 50, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
2,0.5814111232757568,0.05214744280172746,0.00464177131652832,0.000436354592749326,0,0.001,2,0.1,100,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.1, 'n_estimators': 100, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
3,0.07517066001892089,0.0009353607917251295,0.0026787757873535157,9.171992176207977e-05,0,0.001,2,0.2,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.2, 'n_estimators': 10, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
4,0.2897374153137207,0.0032316600979202617,0.003442525863647461,0.000117333338187435,0,0.001,2,0.2,50,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.2, 'n_estimators': 50, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
5,0.5563346862792968,0.005863522949114181,0.004634571075439453,0.00041996105651180565,0,0.001,2,0.2,100,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.2, 'n_estimators': 100, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
6,0.07524852752685547,0.0010872122946074007,0.002775430679321289,0.00013674489238621059,0,0.001,2,0.5,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.5, 'n_estimators': 10, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
7,0.2889698505401611,0.005202485610267601,0.003398275375366211,0.00013679082667716175,0,0.001,2,0.5,50,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.5, 'n_estimators': 50, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
8,0.5593767642974854,0.008917130893626812,0.004630184173583985,0.0004290024862762114,0,0.001,2,0.5,100,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 0.5, 'n_estimators': 100, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
9,0.07455339431762695,0.0008639677133410253,0.00264124870300293,7.142559056972759e-05,0,0.001,2,1,10,2,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 10, 'random_state': 2}",0.5857135457135457,0.5936850556850558,0.5769847189847189,0.5448259351496892,0.45457192929000856,0.5511562369646036,0.05106587843803133,224
