,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.07061204910278321,0.02779950386178975,0.0019953250885009766,7.539457464619588e-07,0.01,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 0.01, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5717104377104377,0.6006557886557886,0.5706195286195286,0.5551306406162717,0.5949249610581003,0.5786082713320255,0.016822167794796936,10
1,0.16336350440979003,0.033242664048974906,0.0021936893463134766,0.00039887691925600356,0.01,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 0.01, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5789847189847189,0.613961667961668,0.5853198653198652,0.5750430874112212,0.6376278760782217,0.598187443151139,0.023976464689858604,8
2,0.29660758972167967,0.025092555942065484,0.002194929122924805,0.00039908938299899416,0.1,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 0.1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5768629888629889,0.6191142191142192,0.5918969178969179,0.5734367016651484,0.6353856724900742,0.5993393000058697,0.024173980267468365,1
3,0.17193999290466308,0.02088873068833836,0.0017964363098144532,0.000398612689070113,0.1,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 0.1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5750748510748511,0.6187505827505828,0.586017094017094,0.5732548173435768,0.6355064105155047,0.5977207511403219,0.024973602737103667,9
4,0.26309680938720703,0.03597771602360663,0.0021942138671875,0.0007460218055827928,1,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5727713027713027,0.6210541310541311,0.5883206423206423,0.5702239301730025,0.6399617991105805,0.5984663610859318,0.02754227755259853,7
5,0.13603544235229492,0.0360726574952485,0.0017960071563720703,0.000398279417419281,1,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5741958041958042,0.6210541310541311,0.588138824138824,0.5702239301730025,0.6424470333164404,0.5992119445756405,0.028053806384537066,2
6,0.22041029930114747,0.059291587245784,0.0019951820373535155,8.740569486533814e-07,10,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 10, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5741958041958042,0.6208723128723129,0.5867143227143227,0.5702239301730025,0.6424470333164404,0.5988906806543766,0.028143316120658256,3
7,0.1354377269744873,0.011255563684263668,0.001994943618774414,0.000892176857365563,10,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 10, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5727713027713027,0.6208723128723129,0.5867143227143227,0.5702239301730025,0.6422651489948689,0.598569403505162,0.02834180213252653,5
8,0.21582260131835937,0.05419593307789605,0.0017952442169189454,0.0007462765137522745,100,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 100, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5727713027713027,0.6208723128723129,0.5867143227143227,0.5702239301730025,0.6422651489948689,0.598569403505162,0.02834180213252653,5
9,0.13084959983825684,0.04475539254299552,0.0017960071563720703,0.0003997117734146631,100,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 100, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5727713027713027,0.6208723128723129,0.5867143227143227,0.5702239301730025,0.6436896504193703,0.5988543037900623,0.028783333397758615,4
