,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.31216607093811033,0.03417199677930057,0.0029922962188720704,6.675720214843751e-07,0.01,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 0.01, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.5861759425493716,0.6583482944344704,0.718491921005386,0.730520646319569,0.585637342908438,0.6558348294434471,0.06211319909788948,10
1,0.2652911186218262,0.01009081461671844,0.0029927730560302735,1.1444091796875002e-06,0.01,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 0.01, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.5947935368043088,0.6497307001795332,0.7125673249551168,0.7294434470377019,0.5971274685816876,0.6567324955116697,0.05628966091521427,9
2,0.5900225639343262,0.06319482209605168,0.0029916286468505858,8.714517060516866e-07,0.1,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 0.1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.5962298025134649,0.6434470377019749,0.7134649910233395,0.7317773788150808,0.6035906642728904,0.6577019748653501,0.055689755938731225,8
3,0.32712631225585936,0.038523822968519965,0.0031912803649902345,0.0003995659919119461,0.1,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 0.1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.5998204667863556,0.644883303411131,0.7132854578096948,0.73016157989228,0.6046678635547575,0.6585637342908438,0.05415424095710335,1
4,0.6604344844818115,0.05232096935475456,0.003192424774169922,0.0003986379176182771,1,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6014362657091562,0.6423698384201078,0.7129263913824058,0.7294434470377019,0.6061041292639138,0.6584560143626572,0.053398453604617944,2
5,0.3444788455963135,0.02160065261616637,0.0035906314849853517,0.0004884637411524927,1,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6019748653500898,0.6416517055655295,0.7127468581687613,0.7296229802513463,0.6061041292639138,0.6584201077199282,0.0533393872665721,3
6,0.6680142879486084,0.09401041469052732,0.003191852569580078,0.00039987581145239476,10,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 10, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6021543985637343,0.6420107719928188,0.7123877917414722,0.7294434470377019,0.6061041292639139,0.6584201077199282,0.053158035280023996,3
7,0.3259284019470215,0.03378841365162807,0.002993917465209961,1.0619667745266003e-06,10,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 10, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6019748653500898,0.6420107719928188,0.7123877917414722,0.7292639138240574,0.6061041292639139,0.6583482944344704,0.05314813878817163,5
8,0.6353055953979492,0.04587710225390215,0.0024003505706787108,0.000802742084442188,100,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 100, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6019748653500898,0.6420107719928188,0.7123877917414722,0.7292639138240574,0.6061041292639139,0.6583482944344704,0.05314813878817163,5
9,0.2938180923461914,0.046025429983989265,0.0025947093963623047,0.0010161862682790956,100,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 100, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6019748653500898,0.6420107719928188,0.7123877917414722,0.7290843806104128,0.6061041292639139,0.6583123877917415,0.05310025546243707,7
