,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.31017217636108396,0.09878985802335859,0.0029924392700195314,9.81867803667736e-07,0.01,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 0.01, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6772727272727272,0.6723096001851913,0.7170351532788782,0.7072268924236913,0.46894831178279706,0.648558536988657,0.09141058323098589,10
1,0.2722740173339844,0.04064927188033828,0.003191423416137695,0.0003987801840421135,0.01,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 0.01, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6838181818181818,0.6663105922814908,0.7126723105922814,0.7159563477628229,0.48313475974734615,0.6523784384404246,0.08660656640780523,1
2,0.5796515941619873,0.05127201316702672,0.0031919956207275392,0.00039920815428192054,0.1,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 0.1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.69,0.6559476173153874,0.7063094017659315,0.7217767121928634,0.4805878501273191,0.6509243162803002,0.08792522279043494,9
3,0.29780402183532717,0.01828807015191362,0.002992534637451172,0.0006309781023986481,0.1,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 0.1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6903636363636364,0.6543109229802573,0.7063092694864248,0.7219584642349284,0.48204318925890405,0.6509970964648303,0.08740833011801712,8
4,0.6197428703308105,0.04811522389454447,0.00299220085144043,8.035802624870642e-07,1,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6930909090909091,0.6528563775257119,0.7050366744932042,0.7232314560666689,0.48422533813948876,0.6516881510631966,0.08686064273383169,2
5,0.3313148021697998,0.037548506429605596,0.003591012954711914,0.000798620737956263,1,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6932727272727273,0.6528564436654651,0.7044911538079963,0.7232313899269156,0.4836797513145277,0.6515062931975264,0.08702171112636348,7
6,0.6749960899353027,0.031666536636798394,0.0029915332794189452,7.008046367978606e-07,10,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 10, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6932727272727273,0.6526745593438936,0.7052186249545289,0.7232313899269156,0.48367968517477433,0.6516153973345679,0.08711029191389529,5
7,0.3500633239746094,0.03044720995718713,0.0029924869537353515,1.3704402793121256e-06,10,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 10, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6932727272727273,0.6528564436654651,0.7050368067727107,0.7232313899269156,0.48367968517477433,0.6516154105625185,0.0870884310727127,4
8,0.47812614440917967,0.15564501471854716,0.0019971847534179686,0.0006308485933237739,100,l1,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 100, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6932727272727273,0.6526745593438936,0.7050368067727107,0.7232313899269156,0.48367968517477433,0.6515790336982044,0.08708794308069327,6
9,0.23657193183898925,0.057040391347295744,0.0022003650665283203,0.0004105601437971361,100,l2,<mtrand.RandomState object at 0x000002094954C948>,liblinear,"{'C': 100, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x000002094954C948>, 'solver': 'liblinear'}",0.6932727272727273,0.6528564436654651,0.7050368067727107,0.7232313899269156,0.4838615033565925,0.6516517741988822,0.08701831191572211,3
