,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.10292592048645019,0.03611066697395373,0.0017954349517822266,0.00039894673099387205,0.01,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 0.01, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.572415611814346,0.5836799276672695,0.5759757383966245,0.5579849396777414,0.5670870374198883,0.5714286509951739,0.008617735874518456,10
1,0.14800457954406737,0.036908455993957374,0.0031919479370117188,0.0014654282711245802,0.01,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 0.01, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5780477697408077,0.6045961422543701,0.6013562386980108,0.5671668780869612,0.6070265660533388,0.5916387189666976,0.016016839531256377,8
2,0.26628942489624025,0.022112948450681336,0.0019954681396484376,1.4510273031905117e-06,0.1,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 0.1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5763374020494274,0.6059034056660639,0.6045547016274865,0.5654476262449056,0.6013950623664805,0.5907276395908727,0.016621933945713676,9
3,0.19188690185546875,0.0074796014468754115,0.0021947383880615234,0.00039823119143421264,0.1,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 0.1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5750301386377336,0.6094635322483424,0.6028857745629898,0.566759331731937,0.6079310523051479,0.5924139658972302,0.017896838628244278,5
4,0.3041863918304443,0.06975151571694141,0.0017951011657714843,0.00039866062936105015,1,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5705658529234477,0.6105899638336347,0.6056811332127788,0.566759331731937,0.6079310523051479,0.5923054668013893,0.019404154372478714,6
5,0.1926846981048584,0.007526531470548558,0.0023945331573486327,0.0004893191443559929,1,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5690777576853525,0.6104091320072333,0.6071692284508741,0.566759331731937,0.6094191475432432,0.5925669194837281,0.020166020296689628,1
6,0.31056990623474123,0.02051222389382241,0.002194643020629883,0.00039947594641820443,10,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 10, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5690777576853525,0.6104091320072333,0.6069883966244727,0.5652667944185042,0.6094191475432432,0.5922322456557613,0.020527048784159674,7
7,0.17712578773498536,0.03919213316593663,0.002194976806640625,0.0007464551278526708,10,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 10, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5690777576853525,0.6104091320072333,0.6069883966244727,0.566759331731937,0.6094191475432432,0.5925307531184478,0.020139944929178078,2
8,0.27646832466125487,0.08727825725042358,0.0017924785614013671,0.0003985669393592066,100,l1,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 100, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5690777576853525,0.6104091320072333,0.6069883966244727,0.566759331731937,0.6094191475432432,0.5925307531184478,0.020139944929178078,2
9,0.18330941200256348,0.021990373527862393,0.002000284194946289,1.0912593127970929e-05,100,l2,<mtrand.RandomState object at 0x0000020942D8E510>,liblinear,"{'C': 100, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000020942D8E510>, 'solver': 'liblinear'}",0.5690777576853525,0.6104091320072333,0.6069883966244727,0.566759331731937,0.6094191475432432,0.5925307531184478,0.020139944929178078,2
