,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0763101577758789,0.01363498232638081,0.003203725814819336,0.0005943387478342384,0.01,l1,RandomState(MT19937),liblinear,"{'C': 0.01, 'penalty': 'l1', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.5620386726755131,0.5694129551840209,0.5480128151630641,0.5568308444039383,0.5771498540732519,0.5626890282999576,0.01004449289735579,10
1,0.08371458053588868,0.01248302982676932,0.0024571895599365236,0.00027845732109698973,0.01,l2,RandomState(MT19937),liblinear,"{'C': 0.01, 'penalty': 'l2', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.5784117357962185,0.5791280681744421,0.5701292875622445,0.5717580433640724,0.6118644185714832,0.5822583106936922,0.015221596476449308,7
2,0.19829182624816893,0.06327744835277901,0.003251457214355469,0.0017516319587350757,0.1,l1,RandomState(MT19937),liblinear,"{'C': 0.1, 'penalty': 'l1', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.5643731280310829,0.5888368060385196,0.5740882410215039,0.5730178718233249,0.612401860348624,0.582543581452611,0.01687316684924375,6
3,0.2069467067718506,0.017742731828318155,0.0034182071685791016,0.00011170931996354846,0.1,l2,RandomState(MT19937),liblinear,"{'C': 0.1, 'penalty': 'l2', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.564194044936527,0.5805671080572324,0.5740882410215039,0.5717580433640724,0.6194175916810738,0.5820050058120818,0.019425111906132695,9
4,0.3758070468902588,0.0108343954899745,0.005382108688354492,0.001800150612591488,1,l1,RandomState(MT19937),liblinear,"{'C': 1, 'penalty': 'l1', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.5611368820763902,0.5802089418681207,0.5753481978097383,0.575173436577812,0.6192384444220269,0.5822211805508176,0.019574387132443413,8
5,0.22942886352539063,0.00818921157751426,0.005541706085205078,0.002363511655208491,1,l2,RandomState(MT19937),liblinear,"{'C': 1, 'penalty': 'l2', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.5611368820763902,0.5802089418681207,0.5753481978097383,0.575173436577812,0.6208565673993731,0.5825448051462868,0.020187495070397746,1
6,0.3616825580596924,0.05985303911646954,0.0030881881713867186,0.001092402889838095,10,l1,RandomState(MT19937),liblinear,"{'C': 10, 'penalty': 'l1', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.559518759099044,0.5802089418681207,0.5753481978097383,0.5767915595551583,0.6208565673993731,0.5825448051462868,0.020436913527973555,1
7,0.17124390602111816,0.036709240577433015,0.00703582763671875,0.0022650807286424476,10,l2,RandomState(MT19937),liblinear,"{'C': 10, 'penalty': 'l2', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.559518759099044,0.5802089418681207,0.5753481978097383,0.5767915595551583,0.6208565673993731,0.5825448051462868,0.020436913527973555,1
8,0.2948115348815918,0.023675399451383115,0.004733085632324219,0.0017595314591865106,100,l1,RandomState(MT19937),liblinear,"{'C': 100, 'penalty': 'l1', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.559518759099044,0.5802089418681207,0.5753481978097383,0.5767915595551583,0.6208565673993731,0.5825448051462868,0.020436913527973555,1
9,0.16516151428222656,0.03774749956335652,0.004924917221069336,0.0013936464698402135,100,l2,RandomState(MT19937),liblinear,"{'C': 100, 'penalty': 'l2', 'random_state': RandomState(MT19937) at 0x7F4EF1B91468, 'solver': 'liblinear'}",0.559518759099044,0.5802089418681207,0.5753481978097383,0.5767915595551583,0.6208565673993731,0.5825448051462868,0.020436913527973555,1
