,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.0640328884124757,0.2632154939232325,0.01091008186340332,0.0016310624070231142,0.01,l1,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 0.01, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5669065547208464,0.5661720412296054,0.5706758051690772,0.5822430326817859,0.5695547333543838,0.5711104334311397,0.005806964513022655,10
1,2.039622354507446,0.04925914283817184,0.017905378341674806,0.0072739459439965706,0.01,l2,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 0.01, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5698252750891766,0.5698123246186488,0.572777984426464,0.5849971567768311,0.5695100545946661,0.5733845591011573,0.005927250706015865,9
2,4.801711225509644,0.4107671946036164,0.013484382629394531,0.004272824275158217,0.1,l1,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 0.1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5707311667331972,0.5703795449474428,0.5758307261031793,0.5862422339560771,0.5721789239920287,0.575072519146385,0.0059090040995742905,8
3,2.3750927448272705,0.05765609234897572,0.013312101364135742,0.0032165359436631567,0.1,l2,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 0.1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5717487502862559,0.5703795449474428,0.575875404862897,0.5869652997550647,0.5735356980705689,0.5757009395844459,0.005925226748938435,7
4,5.509999179840088,0.67758327461991,0.02081298828125,0.013116270363444739,1,l1,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 1, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5713648790049545,0.5711031339488899,0.5765761312820259,0.5869652997550647,0.5734910193108512,0.5759000926603572,0.005869896872172916,1
5,2.41458945274353,0.15497706881260725,0.01219944953918457,0.0013247792604572568,1,l2,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 1, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5713648790049545,0.5707413394481664,0.5765761312820259,0.5869652997550647,0.5734686799309925,0.5758232658842408,0.005932267525391422,2
6,6.113358497619629,1.2297551897482508,0.01300673484802246,0.0027635900595031422,10,l1,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 10, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5713425406231468,0.5707413394481664,0.5765761312820259,0.5869652997550647,0.5734686799309925,0.5758187982078793,0.005935630976794652,3
7,2.68888840675354,0.3080535657295257,0.02391839027404785,0.019928957811051518,10,l2,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 10, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5713425406231468,0.5707413394481664,0.5765761312820259,0.5869652997550647,0.5734686799309925,0.5758187982078793,0.005935630976794652,3
8,5.398133754730225,0.42153293032020517,0.019154071807861328,0.019927559728693745,100,l1,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 100, 'penalty': 'l1', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5713425406231468,0.5707413394481664,0.5765761312820259,0.5869652997550647,0.5734686799309925,0.5758187982078793,0.005935630976794652,3
9,2.165926122665405,0.34529035642095,0.012172746658325195,0.006533017276964696,100,l2,<mtrand.RandomState object at 0x0000027DAD24B480>,liblinear,"{'C': 100, 'penalty': 'l2', 'random_state': <mtrand.RandomState object at 0x0000027DAD24B480>, 'solver': 'liblinear'}",0.5713425406231468,0.5707413394481664,0.5765761312820259,0.5869652997550647,0.5734686799309925,0.5758187982078793,0.005935630976794652,3
